labels,text,lang,sentiment
ham,"Mais vous avez raison, je ne peux pas vous donner l'espace dont vous avez besoin. C'est vraiment en train de devenir un problème.",french,Neutral
ham,dit le &lt;#&gt; agé d'un an avec un homme et de l'argent. Je suis à mon dernier &lt;#&gt;. attendant toujours ce chèque.,french,Neutral
ham,"Bébé! Comment ça se passe ce jour-là? Qu'est-ce que tu fais? Où es-tu? Je sirote mon cappuccino et pense à toi, mon amour... Je t'envoie un baiser de l'autre côté de la mer",french,Neutral
ham,Je voulais demander à ü d'attendre 4 moi pour terminer le lec. Parce que mon lec finit dans une heure de toute façon.,french,Neutral
ham,Tu rends toujours les choses plus grandes qu'elles ne le sont.,french,Neutral
ham,"Je vais me baigner, je vais te msg prochain &lt;#&gt; min..",french,Neutral
ham,Vérifiez le statut d'Audrey en ce moment,french,Neutral
ham,"Oui, nous devons parler vendredi - rapport oeuf-potato pour la tortilla nécessaire!",french,Neutral
ham,Votre compte a été rempli avec succès par INR &lt;DECIMAL&gt;. Votre solde de compte prépayé KeralaCircle est Rs &lt;DECIMAL&gt;. Votre identifiant de transaction est KR &lt;#&gt;.,french,Neutral
ham,Aujourd'hui est ACCEPT JOUR..U Acceptez-moi comme? Frère Soeur Lover Cher1 Meilleur1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd Pas de rply signifie ennemi,french,Positive
ham,Je pense que Chenni est bien installé?,french,Neutral
ham,"Désolé, je ne suis pas triste de regarder la télé maintenant.",french,Neutral
spam,"Mila, âge23, blonde, nouveau au Royaume-Uni. Je regarde le sexe avec les gars au Royaume-Uni. si vous aimez s'amuser avec moi. Texte MTALK à 69866.18. 30pp/txt 1st 5free. £1.50 incréments. Help08718728876",french,Neutral
spam,"44 7732584351, Voulez-vous un nouveau téléphone couleur Nokia 3510i LivréDemain? Avec 300 minutes gratuites pour tout mobile + 100 textes gratuits + réponse Caméscope gratuit ou appelez 08000930705.",french,Negative
ham,"Pour information, IKEA est épelé avec toutes les casquettes. Ce n'est pas crier. quand vous pensiez que je vous avais quitté, vous étiez assis sur le lit dans le désordre quand je suis entré. J'ai dit que nous allions après que vous êtes rentrés de la classe. s'il vous plaît n'essayez pas de me faire des conneries.",french,Neutral
ham,Les désirs- u aller au docteur 4 foie. Et obtenir un peu élégant. Gérez les cheveux ur. C'est ça.,french,Neutral
ham,"Appelez la banque demain, c'est les décisions difficiles qui font de nous des gens formidables.",french,Neutral
ham,"Bien sûr! Je conduis, mais j'arriverai bientôt à ma destination.",french,Neutral
ham,JAN WN al le poste de la glace est en vacances donc elle va en fr le poste de la glace...,french,Neutral
ham,Pathaya enketa maraikara pa',french,Neutral
ham,cud u dire ppl im gona b a bit l8 cos 2 bus hav gon passé parce qu'ils étaient pleins & im encore attendre en 4 1. Pete x,french,Negative
ham,Désolé d'être allé au magasin.,french,Neutral
ham,"Quoi qu'il en soit, im plutôt énervé.",french,Neutral
ham,Veux-tu être là pour manger?,french,Neutral
ham,"Okie ü wan se retrouve au bishan, c'est moi au bishan maintenant, je ne conduis pas aujourd'hui.",french,Neutral
ham,"Est-ce que j'ai oublié de te le dire? Je te veux, j'ai besoin de toi, je t'ai envie... Mais surtout... Je t'aime ma douce arabo... Mmmmm... Miammy",french,Negative
ham,"Quand les gens voient mes msgs, ils pensent que je suis accro à la msging... Ils ont tort, Bcoz Ils ne savent pas que je suis accro à mes doux Amis.!! BSLVYL",french,Neutral
ham,Ils sont finalement venus réparer le plafond.,french,Neutral
ham,J'ai... quand?,french,Neutral
ham,C'est ce qui s'est passé ici pendant que vous vous aventuriez.,french,Neutral
ham,"Fuuuuck j'ai besoin d'arrêter de dormir, sup",french,Neutral
ham,Ou ü aller acheter avec lui alors je rencontre ü plus tard peut?,french,Negative
ham,Même ces biscuits ont de la gelée dessus.,french,Neutral
ham,"Je suis en cours, tu as reçu mon texto.",french,Neutral
spam,"Magasiner jusqu'à u Drop, EST-CE VOUS, soit 10K, 5K, £500 Chèque de voyage en espèces ou £100, Appelez maintenant, 09064011000. NTT PO Box CR01327BT fixe coût 150ppm mobile varient",french,Negative
ham,Habitude de lecture.. Nan bari hudgi yorge pataistha ertini kano:-),french,Neutral
ham,Je dois venir plus tard.. Je le baigne normalement dans l'après-midi mah..,french,Negative
ham,:),french,Positive
ham,Il y a de beaux pubs près d'ici ou il y a Frankie n Bennys près du cinéma Warner?,french,Neutral
ham,"Une jolie pensée pour l'amitié: ""Il n'est pas nécessaire de partager chaque secret avec ur proche Frnd, mais watever u partagé devrait être vrai""....",french,Neutral
ham,"J'aurais cru qu'ils ne savaient pas que j'avais des thurs pré-réservés, alors ils m'ont annulé AGAIN!",french,Neutral
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u a partagé beaucoup de choses avec moi..Jusqu'à présent, je n'ai pas dit n'importe quel corps et même prononcé un mot abt u... Si ur me fait tellement confiance comment puis-je dire cela à d'autres... Plz nxt temps n'utilise pas ces mots pour moi..ok, chikku:-);-)B-)",french,Positive
ham,Hey amantboy! Je t'aime!! Je devais dire... Je regarde ta photo et mal pour te sentir entre mes jambes... Merde je te veux... J'ai besoin de toi... Je t'ai envie.,french,Negative
ham,"Bien joué, blimey, l'exercice, ouais, je me souviens du wot qui est, hmm.",french,Neutral
ham,Merci. Est-ce que tu sors généralement avec les bordels?,french,Neutral
spam,TBS/PERSOLVO. nous pourchassait depuis sept pour £38 certainement pas payer maintenant grâce à vos informations. Nous allons les ignorer. Kath. Manchester.,french,Negative
spam,URGENT! Votre numéro mobile a été attribué avec un prix Bonus Caller £2000. Appelez le 09058095201 à partir de la ligne terrestre. Valable 12hs seulement,french,Positive
ham,Prenez votre déjeuner et venez vite et ouvrez la porte:),french,Neutral
ham,Dieu a créé le vide btwn ur doigts si dat sum1 vry spécial comblera ces vides en tenant les mains ur.. Maintenant plz ne demandez pas y il a créé tellement d'espace entre les jambes!!!,french,Positive
spam,Vous avez 1 nouveau message. Appelez 0207-083-6089,french,Neutral
ham,Je dors et je surfais.,french,Neutral
ham,"Tu veux jouer à ce jeu, tu es le patron et je suis la nounou, tu me donnes une augmentation et je t'en donne une!",french,Neutral
ham,"Gud gud.k, chikku tke soins.. dorment bien gud nyt",french,Neutral
ham,Vous avez enregistré Sinco en tant que Payee. Connectez-vous à icibank.com et entrez URN &lt;#&gt; pour confirmer. Méfiez-vous des fraudes.,french,Neutral
ham,Bonjour quel site pour télécharger des chansons ses pls urgents,french,Positive
spam,"Rock yr chik. Obtenez 100's de films sales & XXX photos sur téléphone maintenant. rply FILTH à 69669. Saristar Ltd, E14 9YT 08701752560. 450p par 5 jours. Stop2 annuler",french,Neutral
ham,Côte Est,french,Neutral
ham,Suis-je si mal à éviter comme ça?,french,Neutral
ham,"Maintenant, j'ai encore des franges...",french,Neutral
ham,"Ça va aller, j'ai de l'avalarr maintenant.",french,Neutral
ham,Elle s'est enfuie avec un homme plus jeune. On va faire de jolis bébés ensemble :),french,Positive
ham,Attendez jusqu'à la fin de la marche quand El Nino se retrouvera.,french,Neutral
ham,V beau! Off 2 sheffield tom 2 diffuser mes opinions sur les catégories 2 b utilisé 2 mesurer l'ethnicité dans le prochain recensement.,french,Neutral
ham,C'est bon.,french,Neutral
ham,Qui dit bonjour à notre drogué?,french,Neutral
ham,Rien d'autre que le jus tot u demanderait à Cos u ba gua... mais nous sommes allés à Faber Yest... Yest Jus est déjà sorti mah alors aujourd'hui ne pas sortir... Jus appelle lor...,french,Neutral
ham,"7 merveilles dans My WORLD 7th You 6th Ur style 5th Ur sourire 4th Ur Personnalité 3rd Ur Nature 2nd Ur SMS et 1st ""Ur Lovely Friendship""... bonjour cher",french,Positive
ham,Pas d'appels..messages..appels manqués,french,Neutral
ham,Oh mon dieu..prendre les dents?Est-ce douloureux,french,Neutral
ham,Qu'est-ce qui te rend le plus heureux?,french,Neutral
ham,"Jay m'a déjà dit, va faire",french,Neutral
ham,"Je fais aussi en cbe seulement, mais je dois payer.",french,Neutral
ham,Je ne fuis pas frm u... Je marche lentement &amp; il me tue que u ne se soucie pas assez pour m'arrêter...,french,Neutral
ham,"D'accord, mais je pensais que tu étais l'expert.",french,Neutral
ham,"Si j'y arrive avant toi après tes 10 milliards d'appels et de sms, aide-moi mon dieu.",french,Neutral
ham,Qu'est-ce qui t'est arrivé?,french,Neutral
ham,Je suis sur Gloucesterroad. Qu'est-ce qui va se passer plus tard?,french,Negative
ham,"PS U pas un adulte maintenant, n'est-ce pas?",french,Neutral
spam,S'il vous plaît appeler notre représentant du service à la clientèle au 0800 169 6031 entre 10h et 21h puisque vous avez WON un montant garanti de £1000 cash ou £5000 prix!,french,Positive
ham,Je fais des trucs au sch.,french,Neutral
ham,"Honeybee a dit: *Je suis d Sweetest in d World* God Laughed &amp; dit: *Wait,U Havnt Met d Person Lire cette Meg* MORAL: Même DIEU peut cracker des jokes! GM+GN+GE+GN:)",french,Positive
ham,Ce sont mes intentions exactes.,french,Neutral
ham,C'est plus difficile.,french,Neutral
ham,"Hey hey were the monkeespeople dit que nous montons! Howdy Gorgeous, Howu doin? Foundsurtelf une sauvegarde jobyet?LOVE JEN XXX",french,Positive
ham,Mon supérieur disant que vendredi est congé pour tous les autres départements à l'exception du nôtre:)donc il sera congé pour vous:)toute façon appeler waheed fathima hr et le conformer:),french,Neutral
ham,Din i dire à u jus maintenant 420,french,Negative
ham,Oups mon téléphone est mort et je ne savais même pas.,french,Neutral
spam,"URGENT! Le tirage du week-end dernier montre que vous avez gagné £1000 cash ou des vacances espagnoles! APPELEZ MAINTENANT 09050000332 à réclamer. T&C: RSTM, SW7 3SS. 150ppm",french,Positive
ham,Ça vous dérange si je vous demande ce qui s'est passé?,french,Neutral
ham,Tu manques aussi.Pray inshah allah,french,Neutral
ham,"N'oublie pas que je t'aime... et que je marche à tes côtés, je veille sur toi et je garde ton cœur au chaud.",french,Neutral
ham,Juste normal seulement ici :),french,Positive
ham,Aiyar dun dérangement u liao... Thk u ont beaucoup 2 font à l'arrière de l'armoire viennent...,french,Neutral
ham,Jus a fini de me souffler les cheveux.,french,Neutral
ham,Comment tu fais petite fille? Espérons que tu vas bien chaque fois que j'appelle le téléphone est éteint!,french,Neutral
ham,"Ô rive, tu prends le bus.",french,Neutral
ham,Pas de problème.,french,Neutral
spam,Vous avez gagné un Nokia 7250i. C'est ce que vous obtenez lorsque vous gagnez notre vente aux enchères GRATUITE. Pour participer envoyez Nokia à 86021 maintenant. HG/Suite342/2Lands Row/W1JHL 16+,french,Neutral
ham,Oui ammae....life prend beaucoup de tours vous pouvez seulement vous asseoir et essayer de tenir la direction...,french,Neutral
ham,L'esprit blastin.. Plus de Tsunamis se produira à partir de maintenant.. Rajnikant arrêté de nager dans l'océan Indien..:-D,french,Neutral
ham,Oui..il est vraiment super..bhaji a dit kallis meilleur cricketer après sachin dans le monde:).très difficile de sortir.,french,Neutral
ham,Allo! Nous avons bravé les bus et pris les trains et triomphé. Je veux dire que nous sommes à B'ham.,french,Negative
ham,Ü attends 4 moi dans le sch j'ai fini le 5ème.,french,Neutral
spam,"YOU VE WON! Votre 4* Costa Del Sol Holiday or £5000 wait collection. Appelez 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",french,Positive
ham,ne pas faire de plans pour nxt wknd coz elle veut qu'on descende alors ok,french,Positive
ham,"K va faire, addie &amp; Je fais un peu d'art donc je serai ici quand tu rentreras à la maison",french,Neutral
ham,"Nope wif my sis lor... après avoir baigné mon chien, je peux me baigner... on dirait qu'il va bientôt pleuvoir 2 fois.",french,Neutral
ham,&lt;DECIMAL&gt; m mais ce n'est pas une voiture commune ici donc c'est mieux d'acheter de la Chine ou de l'Asie. Ou si je le trouve moins cher. I.ll holla,french,Neutral
spam,Vous avez 1 nouveau message. S'il vous plaît appelez le 08718738034.,french,Neutral
ham,Ujhhhhhhhh ordinateur expédié avec adresse à sandiago et parantella lane. Wtf. Poop.,french,Negative
ham,Cela dépend. Comment aimeriez-vous être traité? :),french,Positive
ham,"Dans le cas contraire, il n'y avait pas d'emploi à temps partiel.",french,Neutral
ham,J'ai réservé des machines à sous pour 4 week-ends.,french,Neutral
ham,Aiyo cos i sms ü puis ü neva réponse donc j'attends 4 ü pour répondre lar. I tot ü havent finish ur lab wat.,french,Neutral
ham,"Mon numéro mobile.pls sms ur mail id.convey concerne achan,amma.Rakhesh.Qatar",french,Neutral
ham,Imaginez la vie sans moi... voyez.. À quelle vitesse vous me cherchez?Ne vous inquiétez pas.. Je suis toujours là Pour déranger U.. Goodnoon..:),french,Neutral
ham,....photoshop fait fermer mon ordinateur.,french,Neutral
ham,K. Je vais l'envoyer à nouveau,french,Neutral
ham,"Jane n'y va pas 2 wrk, se sentir mal après lst nite. Foncé dans déjà couvrir 4 me chuck.:-)",french,Neutral
spam,"En tant que client apprécié de Vodafone, notre ordinateur vous a choisi pour gagner un prix de £150. Pour collecter est facile. Il suffit d'appeler 09061743386",french,Neutral
ham,Les filles au bureau peuvent se demander pourquoi vous souriez mais mal...,french,Neutral
ham,"Nt seulement pour conduire, même pour de nombreuses raisons, elle s'appelle BBD..thts it chikku, puis hw abt dvg froid..heard tht vinobanagar violence hw est la condition..and hw ru? Aucun problème?",french,Negative
ham,S.i pense qu'il est un gâchis pour Rr..,french,Neutral
ham,"La raison est si le budget de l'équipe est enfin disponible, ils achètent les joueurs invendus pour au taux de base..",french,Neutral
ham,Dites-leur que vous avez mal à la tête et que vous voulez juste prendre 1 heure de maladie.,french,Neutral
spam,S'il vous plaît appeler notre représentant du service à la clientèle sur FREEPHONE 0808 145 4742 entre 9h-11h puisque vous avez WON une garantie £1000 cash ou £5000 prix!,french,Positive
ham,Ouais imma venir parce que Jay veut faire quelques drogues,french,Neutral
ham,L'entreprise est très bonne. l'environnement est formidable et la nourriture est vraiment agréable:),french,Neutral
ham,K...k...yesterday j'étais en cbe.,french,Neutral
ham,Est-ce que j'ai de la chance de trier la voiture?,french,Positive
ham,"Ok. Peut être montré plus tard vers 8-8:30 si vous voulez + cld boire avant. Wld préfèrent ne pas dépenser de l'argent sur le nez si vous ne vous dérangez pas, comme faire ce nxt wk.",french,Negative
ham,Pourquoi tu me caches comme ça?,french,Neutral
ham,J'espère que vous passez une bonne journée.,french,Neutral
ham,U devrait faire une liste fb,french,Neutral
ham,HI Darlin son kate sont-ils prêts à faire quelque chose dans ce soir? Je vais à un pub a appelé le souan ou quelque chose avec mes parents pour un verre si souvent si vous pouvez,french,Neutral
ham,Textes illimités. Minutes limitées.,french,Neutral
ham,"On dirait que j'avais tort et qu'un des numéros de kappa est toujours sur mon téléphone, si tu veux que je lui envoie un texto pour voir s'il est là.",french,Neutral
spam,vos 500 messages texte gratuits sont valables jusqu'au 31 décembre 2005.,french,Neutral
spam,Avait votre mobile 10 mths? Mettre à jour les derniers appareils photo/vidéo Orange gratuitement. Enregistrer £s avec des SMS gratuits / appels week-end. Texte OUI pour un rappel ou non de refuser,french,Neutral
ham,"Le soleil ne peut pas venir à la terre mais envoyer luv comme des rayons. nuage ne peut venir à la rivière mais envoyer luv comme la pluie. Je ne peux pas venir à la rencontre de U, mais peut envoyer mes soins comme msg à U. Gud evng",french,Neutral
